Episode Rewards,Episode EPS,Episode Scores
-280,0.8029406070709229,410
-423,0.8020000457763672,190
-398,0.8010606169700623,220
-444,0.8001223802566528,270
-524,0.7991852760314941,220
-439,0.7982494235038757,240
-355,0.7973147034645081,250
-423,0.7963811159133911,280
-226,0.7954487204551697,640
-321,0.7945175170898438,330
-453,0.7935874462127686,270
-558,0.7926585078239441,180
-359,0.7917307615280151,300
-460,0.7908042073249817,200
-421,0.789878785610199,210
-432,0.788954496383667,190
-399,0.7880313992500305,330
-340,0.7871094346046448,300
-407,0.7861886024475098,200
-362,0.7852689623832703,370
-486,0.7843504548072815,130
-459,0.7834330797195435,160
-404,0.7825168371200562,310
-438,0.7816017866134644,180
-309,0.7806878685951233,330
-376,0.779775083065033,300
-182,0.7788634300231934,510
-455,0.7779529094696045,160
-455,0.7770435214042664,160
-319,0.776135265827179,290
-354,0.7752282023429871,280
-391,0.7743222117424011,290
-463,0.7734174132347107,210
-425,0.7725136876106262,240
-434,0.7716110944747925,190
-550,0.7707096338272095,170
-417,0.7698093056678772,200
-470,0.7689101099967957,170
-301,0.7680120468139648,370
-423,0.7671151161193848,190
-405,0.7662192583084106,340
-513,0.7653245329856873,260
-398,0.7644309401512146,260
-361,0.7635384798049927,380
-473,0.7626470923423767,360
-512,0.7617568373680115,110
-369,0.760867714881897,300
-404,0.7599796652793884,240
-242,0.7590927481651306,440
-358,0.7582069635391235,270
-339,0.7573222517967224,270
-386,0.7564386129379272,230
-347,0.7555561661720276,350
-362,0.7546747326850891,430
-467,0.7537944316864014,200
-329,0.7529152631759644,300
-360,0.7520371675491333,320
-322,0.7511601448059082,460
-327,0.7502842545509338,380
-365,0.7494094371795654,300
-323,0.7485357522964478,330
-436,0.747663140296936,230
-431,0.7467916011810303,200
-349,0.7459211349487305,310
-400,0.7450518012046814,240
-427,0.7441834807395935,320
-341,0.7433163523674011,290
-236,0.7424502372741699,470
-279,0.7415851950645447,380
-536,0.7407212257385254,280
-344,0.7398583889007568,330
-498,0.7389966249465942,120
-386,0.7381358742713928,250
-438,0.7372762560844421,220
-280,0.7364177107810974,410
-190,0.7355602383613586,530
-284,0.7347038388252258,360
-202,0.7338484525680542,500
-411,0.7329941987991333,230
-347,0.7321409583091736,350
-356,0.7312888503074646,330
-270,0.7304377555847168,430
-366,0.729587733745575,360
-284,0.7287387847900391,480
-509,0.7278909087181091,240
-425,0.7270440459251404,230
-351,0.7261982560157776,290
-495,0.7253535389900208,140
-507,0.7245098948478699,240
-299,0.7236672639846802,350
-409,0.7228257060050964,350
-404,0.7219852209091187,260
-227,0.721145749092102,490
-391,0.7203073501586914,250
-370,0.7194700241088867,270
-318,0.7186337113380432,350
-469,0.7177984118461609,170
-346,0.7169641852378845,310
-391,0.7161309719085693,240
-498,0.7152988314628601,280
-351,0.7144677639007568,310
-472,0.7136377096176147,240
-433,0.7128086686134338,250
-364,0.7119806408882141,240
-401,0.7111536860466003,260
-331,0.7103278040885925,300
-374,0.7095028758049011,340
-352,0.7086790204048157,320
-435,0.7078561782836914,230
-429,0.7070344090461731,230
-414,0.7062135934829712,220
-333,0.7053938508033752,430
-400,0.7045751214027405,290
-398,0.7037574052810669,240
-210,0.7029407024383545,530
-279,0.702125072479248,370
-433,0.701310396194458,230
-525,0.7004967927932739,140
-406,0.6996841430664062,350
-390,0.6988725662231445,240
-396,0.698062002658844,270
-453,0.6972523927688599,210
-299,0.6964438557624817,350
-448,0.6956363320350647,360
-498,0.6948297619819641,210
-519,0.6940242052078247,190
-418,0.6932197213172913,250
-356,0.6924161911010742,300
-357,0.6916136741638184,290
-402,0.6908121705055237,220
-494,0.6900116205215454,300
-475,0.6892121434211731,330
-290,0.6884136199951172,390
-272,0.6876161098480225,380
-356,0.6868195533752441,310
-490,0.686024010181427,230
-370,0.685229480266571,350
-214,0.6844359636306763,510
-423,0.6836434006690979,240
-443,0.6828518509864807,260
-372,0.6820612549781799,370
-474,0.6812716722488403,270
-411,0.6804831027984619,280
-486,0.6796954870223999,130
-383,0.6789088845252991,270
-376,0.6781232357025146,360
-427,0.6773385405540466,290
-391,0.6765548586845398,270
-362,0.6757721900939941,370
-370,0.6749904155731201,260
-454,0.674209713935852,160
-345,0.6734299063682556,290
-347,0.6726511120796204,380
-277,0.6718732714653015,480
-453,0.6710964441299438,230
-360,0.6703205704689026,290
-359,0.6695456504821777,250
-386,0.6687716841697693,400
-393,0.6679986715316772,220
-294,0.6672266721725464,340
-449,0.6664556264877319,170
-389,0.6656855344772339,430
-411,0.6649163961410522,200
-330,0.6641482710838318,330
-324,0.663381040096283,350
-289,0.6626148223876953,400
-343,0.6618494987487793,340
-237,0.6610851883888245,360
-295,0.6603217720985413,480
-417,0.6595593690872192,250
-364,0.6587979197502136,290
-408,0.6580373644828796,230
-262,0.6572778224945068,420
-379,0.6565191745758057,330
-340,0.6557614803314209,380
-512,0.6550047993659973,160
-434,0.6542490124702454,210
-393,0.6534941792488098,200
-331,0.6527402400970459,350
-283,0.6519873142242432,350
-462,0.6512352824211121,240
-323,0.6504842042922974,450
-504,0.6497340798377991,120
-406,0.6489848494529724,220
-385,0.6482366323471069,350
-537,0.6474893093109131,230
-352,0.6467428803443909,380
-386,0.6459974050521851,350
-345,0.6452528834342957,360
-403,0.6445093154907227,310
-388,0.6437666416168213,330
-328,0.6430248618125916,370
-365,0.6422840356826782,360
-374,0.6415441632270813,280
-463,0.640805184841156,200
-201,0.6400671601295471,540
-380,0.6393300294876099,230
-426,0.638593852519989,280
-326,0.6378585696220398,320
-358,0.6371241807937622,500
-365,0.636390745639801,290
-593,0.6356582045555115,230
-477,0.6349266171455383,240
-456,0.634195864200592,290
-388,0.6334661245346069,340
-417,0.6327372193336487,340
-409,0.6320092678070068,270
-330,0.6312822103500366,320
-444,0.630556046962738,290
-453,0.6298307776451111,260
-354,0.6291064620018005,380
-451,0.6283830404281616,200
-306,0.6276605129241943,460
-357,0.6269388794898987,370
-488,0.6262181401252747,300
-478,0.625498354434967,210
-455,0.6247794032096863,210
-363,0.6240614056587219,270
-511,0.6233442425727844,270
-511,0.6226280331611633,180
-433,0.6219127178192139,250
-429,0.6211982369422913,230
-429,0.6204847097396851,240
-367,0.6197720170021057,330
-739,0.6190602779388428,270
-470,0.6183493733406067,230
-424,0.617639422416687,290
-473,0.6169303059577942,170
-498,0.616222083568573,120
-465,0.6155147552490234,200
-408,0.6148082613945007,240
-426,0.6141027212142944,240
-380,0.613398015499115,280
-579,0.6126942038536072,190
-299,0.611991286277771,370
-397,0.6112892627716064,280
-332,0.6105880737304688,390
-173,0.6098877787590027,470
-355,0.6091883182525635,410
-399,0.6084898114204407,260
-407,0.6077921390533447,280
-451,0.6070953011512756,240
-406,0.6063993573188782,280
-308,0.6057043075561523,360
-385,0.6050100922584534,310
-516,0.604316771030426,170
-472,0.6036243438720703,220
-496,0.6029327511787415,200
-307,0.6022419929504395,390
-415,0.6015521287918091,270
-501,0.6008630990982056,320
-398,0.6001749634742737,350
-321,0.5994876623153687,330
-263,0.5988012552261353,440
-473,0.5981156826019287,340
-397,0.597430944442749,350
-359,0.596747100353241,280
-442,0.5960640907287598,200
-414,0.5953819155693054,270
-486,0.5947006344795227,130
-323,0.5940201878547668,300
-568,0.5933405756950378,180
-435,0.5926618576049805,280
-558,0.5919839143753052,300
-235,0.5913068652153015,580
-549,0.5906306505203247,230
-552,0.5899552702903748,220
-310,0.5892807841300964,370
-383,0.5886070728302002,300
-424,0.5879342555999756,240
-221,0.5872622728347778,500
-480,0.5865911245346069,140
-461,0.5859207510948181,270
-532,0.5852512717247009,230
-424,0.5845826268196106,190
-469,0.5839148163795471,200
-468,0.5832478404045105,250
-300,0.5825816988945007,330
-456,0.5819163918495178,190
-328,0.5812519192695618,380
-266,0.5805882811546326,430
-470,0.5799254775047302,250
-238,0.57926344871521,490
-445,0.5786023139953613,310
-242,0.5779419541358948,480
-265,0.5772824287414551,400
-432,0.5766237378120422,210
-348,0.5759658813476562,350
-366,0.5753088593482971,440
-285,0.5746526122093201,500
-412,0.5739971995353699,190
-386,0.5733426213264465,320
-400,0.5726888179779053,240
-336,0.5720359086990356,350
-439,0.5713837742805481,250
-424,0.5707324147224426,260
-418,0.5700819492340088,230
-291,0.569432258605957,330
-386,0.5687833428382874,320
-361,0.5681352615356445,350
-213,0.5674880146980286,550
-459,0.5668415427207947,240
-586,0.5661959052085876,330
-445,0.5655510425567627,340
-320,0.5649070143699646,310
-419,0.5642638206481934,270
-364,0.5636213421821594,300
-461,0.5629797577857971,280
-359,0.5623388886451721,300
-241,0.5616989135742188,470
-345,0.5610596537590027,460
-250,0.5604212284088135,380
-393,0.5597836375236511,300
-373,0.5591467618942261,280
-451,0.5585107207298279,190
-514,0.5578755140304565,250
-426,0.5572410821914673,340
-273,0.5566074252128601,420
-320,0.555974543094635,290
-435,0.5553424954414368,180
-274,0.5547111630439758,380
-452,0.5540806651115417,230
-441,0.5534510016441345,170
-403,0.5528220534324646,300
-251,0.5521939396858215,570
-371,0.5515666007995605,380
-347,0.5509400367736816,270
-331,0.5503142476081848,320
-405,0.5496892333030701,330
-361,0.5490649938583374,290
-362,0.5484415888786316,290
-422,0.5478188991546631,350
-316,0.5471969842910767,310
-379,0.5465759038925171,500
-305,0.5459555983543396,540
-263,0.5453360080718994,360
-369,0.5447172522544861,230
-193,0.5440992116928101,470
-346,0.5434820055961609,340
-434,0.542865514755249,310
-394,0.5422497987747192,210
-296,0.5416349172592163,400
-323,0.5410207509994507,310
-324,0.5404073596000671,410
-410,0.5397946834564209,280
-322,0.5391828417778015,340
-156,0.5385717749595642,490
-263,0.5379614233970642,380
-383,0.5373518466949463,230
-389,0.5367430448532104,250
-307,0.5361350178718567,340
-430,0.5355277061462402,280
-359,0.5349211692810059,380
-476,0.5343154072761536,400
-424,0.5337103605270386,230
-346,0.5331061482429504,360
-365,0.5325025916099548,260
-325,0.5318998694419861,330
-440,0.5312978625297546,450
-56,0.5306966304779053,670
-461,0.5300961136817932,200
-284,0.5294963717460632,480
-287,0.5288974046707153,590
-274,0.5282991528511047,500
-411,0.5277016162872314,390
-499,0.5271048545837402,310
-286,0.5265088677406311,350
-398,0.5259135961532593,330
-383,0.5253190994262695,370
-271,0.5247253179550171,570
-359,0.524132251739502,300
-363,0.5235399603843689,330
-448,0.5229484438896179,220
-408,0.5223575830459595,260
-411,0.5217675566673279,280
-397,0.5211781859397888,330
-440,0.5205895900726318,250
-90,0.5200017094612122,590
-431,0.5194146037101746,260
-458,0.5188281536102295,410
-432,0.5182425379753113,310
-380,0.5176575779914856,330
-189,0.517073392868042,500
-396,0.5164898633956909,210
-468,0.5159071683883667,360
-403,0.515325129032135,260
-432,0.5147438049316406,260
-406,0.5141632556915283,250
-257,0.5135834217071533,470
-349,0.5130043029785156,430
-434,0.5124258995056152,260
-401,0.5118482112884521,340
-423,0.5112712979316711,190
-395,0.5106950402259827,250
-255,0.5101195573806763,620
-406,0.5095447897911072,210
-371,0.5089706778526306,280
-424,0.5083973407745361,310
-425,0.507824718952179,280
-76,0.5072527527809143,700
-319,0.5066815614700317,500
-331,0.5061110854148865,370
-440,0.5055412650108337,310
-514,0.5049722194671631,260
-445,0.504403829574585,300
-425,0.5038362145423889,290
-324,0.5032692551612854,330
-361,0.5027030110359192,290
-127,0.5021374821662903,480
-431,0.5015726685523987,180
-514,0.5010085701942444,210
-414,0.5004451870918274,250
-503,0.49988245964050293,310
-482,0.49932044744491577,230
-414,0.4987591505050659,350
-357,0.49819856882095337,300
-410,0.49763867259025574,330
-377,0.497079461812973,330
-464,0.4965209662914276,220
-505,0.4959631562232971,240
-429,0.49540606141090393,260
-461,0.49484965205192566,250
-484,0.4942939281463623,260
-420,0.49373891949653625,220
-435,0.4931845963001251,230
-396,0.4926309585571289,310
-394,0.4920780062675476,360
-493,0.4915257394313812,220
-261,0.49097418785095215,430
-299,0.490423321723938,400
-476,0.48987314105033875,340
-449,0.4893236458301544,240
-329,0.488774836063385,470
-430,0.4882267117500305,230
-510,0.48767924308776855,210
-140,0.4871324896812439,540
-108,0.48658642172813416,550
-394,0.48604103922843933,290
-308,0.48549631237983704,320
-389,0.48495230078697205,270
-314,0.4844089448451996,460
-546,0.48386627435684204,300
-395,0.4833242893218994,270
-419,0.4827829599380493,290
-352,0.48224231600761414,470
-288,0.48170235753059387,390
-405,0.48116305470466614,280
-354,0.4806244373321533,380
-663,0.4800865054130554,220
-345,0.47954922914505005,290
-347,0.4790126383304596,400
-364,0.47847670316696167,340
-123,0.4779414236545563,590
-306,0.4774068295955658,460
-363,0.47687292098999023,300
-178,0.4763396680355072,440
-200,0.4758070707321167,490
-475,0.4752751290798187,160
-232,0.47474387288093567,760
-276,0.47421327233314514,470
-379,0.47368335723876953,230
-458,0.47315406799316406,360
-483,0.4726254642009735,330
-425,0.4720975160598755,460
-461,0.47157022356987,370
-346,0.47104358673095703,290
-350,0.4705176055431366,310
-451,0.4699922800064087,140
-165,0.4694676399230957,790
-246,0.46894362568855286,490
-131,0.46842026710510254,580
-393,0.46789756417274475,290
-228,0.4673755168914795,390
-169,0.46685412526130676,620
-424,0.46633338928222656,240
-389,0.4658133089542389,250
-185,0.46529385447502136,580
-463,0.46477505564689636,230
-262,0.4642569124698639,550
-253,0.46373942494392395,470
-569,0.46322256326675415,160
-231,0.4627063572406769,530
-344,0.46219080686569214,260
-347,0.46167588233947754,350
-454,0.46116161346435547,210
-386,0.46064797043800354,250
-522,0.46013498306274414,200
-395,0.45962265133857727,260
-316,0.45911094546318054,360
-199,0.45859986543655396,520
-457,0.4580894410610199,240
-591,0.457579642534256,310
-318,0.4570704698562622,360
-226,0.45656195282936096,520
-290,0.45605409145355225,560
-236,0.4555468261241913,520
-337,0.45504021644592285,310
-352,0.45453423261642456,300
-404,0.4540288746356964,240
-188,0.4535241425037384,510
-397,0.4530200660228729,220
-387,0.4525166153907776,540
-362,0.45201376080513,280
-144,0.45151156187057495,520
-363,0.45100998878479004,450
-386,0.45050904154777527,280
-353,0.45000872015953064,350
-460,0.44950902462005615,190
-424,0.4490099549293518,290
-543,0.4485115110874176,210
-498,0.44801366329193115,130
-420,0.44751647114753723,350
-360,0.44701987504959106,360
-142,0.44652390480041504,550
-375,0.44602856040000916,260
-617,0.4455338418483734,250
-205,0.4450397193431854,510
-427,0.44454625248908997,230
-335,0.44405338168144226,450
-334,0.4435611069202423,470
-459,0.4430694580078125,300
-346,0.44257843494415283,280
-229,0.4420880079269409,560
-373,0.44159820675849915,340
-381,0.4411090314388275,520
-260,0.44062045216560364,440
-230,0.4401324689388275,490
-305,0.43964511156082153,420
-381,0.4391583502292633,270
-186,0.4386722147464752,450
-336,0.4381866753101349,400
-407,0.4377017319202423,230
-106,0.4372174143791199,600
-327,0.4367336928844452,420
-510,0.43625059723854065,160
-264,0.4357680678367615,600
-364,0.43528616428375244,250
-307,0.43480485677719116,600
-500,0.43432414531707764,340
-340,0.43384405970573425,730
-498,0.43336454033851624,200
-189,0.43288564682006836,620
-271,0.43240731954574585,360
-338,0.4319296181201935,590
-305,0.43145251274108887,320
-408,0.4309759736061096,420
-122,0.4305000603199005,540
-188,0.43002474308013916,650
-194,0.4295499920845032,490
261,0.42907586693763733,1000
-21,0.42860230803489685,690
-140,0.4281293451786041,590
-178,0.42765697836875916,620
-82,0.42718520760536194,670
-337,0.4267140328884125,350
-156,0.4262434244155884,530
-134,0.42577341198921204,590
-377,0.42530399560928345,360
-87,0.4248351454734802,620
-134,0.42436692118644714,520
-179,0.42389923334121704,500
35,0.4234321713447571,870
-300,0.4229656457901001,450
-343,0.42249974608421326,460
-53,0.4220344126224518,600
-184,0.4215696454048157,490
-208,0.4211054742336273,530
-384,0.4206418991088867,270
-449,0.4201788902282715,220
1,0.4197164475917816,840
-495,0.4192546010017395,230
-441,0.41879332065582275,270
-282,0.41833260655403137,390
-329,0.41787248849868774,330
-329,0.4174129366874695,360
-345,0.4169539511203766,340
-397,0.41649553179740906,240
-132,0.4160377085208893,570
-343,0.4155804514884949,390
-383,0.41512376070022583,290
-306,0.41466763615608215,390
-457,0.41421207785606384,240
-342,0.4137571156024933,530
-306,0.4133026897907257,470
-358,0.4128488600254059,250
-195,0.41239556670188904,570
-307,0.41194286942481995,420
-248,0.41149070858955383,480
-181,0.4110391438007355,680
-151,0.4105881154537201,540
-215,0.4101376533508301,600
-366,0.40968775749206543,240
-337,0.40923842787742615,330
-130,0.40878966450691223,550
-266,0.4083414673805237,380
-389,0.4078938066959381,280
-229,0.4074467420578003,440
-340,0.40700021386146545,390
-282,0.4065542221069336,400
-277,0.4061088263988495,370
-503,0.40566396713256836,180
-226,0.4052196443080902,420
-231,0.4047759175300598,440
-382,0.4043327271938324,310
-392,0.40389007329940796,250
-73,0.4034479856491089,600
-383,0.4030064642429352,230
-220,0.40256547927856445,430
-309,0.4021250307559967,340
-346,0.4016851484775543,510
-309,0.4012458324432373,370
-405,0.40080705285072327,230
-400,0.4003688097000122,240
-489,0.3999311327934265,300
-424,0.3994939923286438,300
-463,0.39905738830566406,260
-398,0.3986213505268097,300
-364,0.3981858491897583,340
-477,0.3977508842945099,450
-375,0.39731645584106445,260
-270,0.3968825936317444,450
-191,0.3964492380619049,540
-169,0.3960164487361908,510
-537,0.39558422565460205,370
-240,0.3951525092124939,500
-495,0.3947213292121887,180
-345,0.3942906856536865,270
-474,0.3938606083393097,270
-157,0.39343103766441345,650
-253,0.3930020332336426,440
-512,0.3925735354423523,230
-147,0.3921456038951874,460
-308,0.39171817898750305,390
-408,0.3912912905216217,280
-212,0.39086493849754333,590
-218,0.39043912291526794,480
-89,0.39001384377479553,630
-224,0.3895891010761261,490
-171,0.38916486501693726,610
-207,0.3887411952018738,460
-343,0.3883180320262909,320
-276,0.3878953754901886,470
-290,0.38747328519821167,450
-288,0.38705170154571533,380
-267,0.386630654335022,470
-248,0.3862101435661316,370
-277,0.3857901394367218,490
207,0.3853706419467926,960
-186,0.38495171070098877,470
-256,0.3845332860946655,560
-2,0.3841153681278229,690
-171,0.3836979866027832,470
-19,0.3832811117172241,630
-264,0.382864773273468,480
-313,0.3824489712715149,340
-76,0.38203364610671997,600
-91,0.3816188871860504,590
-259,0.38120460510253906,490
-304,0.3807908594608307,330
-273,0.3803776204586029,380
-286,0.3799649178981781,510
-432,0.3795527219772339,210
18,0.37914103269577026,760
-238,0.3787298798561096,450
64,0.3783192038536072,730
-160,0.3779090642929077,480
-130,0.37749943137168884,480
-1,0.37709033489227295,620
-131,0.37668171525001526,520
-103,0.37627363204956055,620
-285,0.37586602568626404,490
-117,0.3754589557647705,490
-116,0.37505239248275757,510
57,0.3746463358402252,780
-437,0.3742407560348511,220
-147,0.3738357126712799,590
-112,0.37343117594718933,600
-66,0.37302714586257935,560
-345,0.37262362241744995,430
-263,0.37222057580947876,360
-28,0.37181806564331055,600
-435,0.37141603231430054,210
-160,0.3710145056247711,480
-249,0.3706135153770447,440
-182,0.37021297216415405,800
-270,0.3698129653930664,350
-273,0.36941346526145935,420
-161,0.3690144419670105,450
-289,0.36861592531204224,460
-240,0.3682178854942322,430
-278,0.3678203821182251,430
-232,0.3674233555793762,430
-263,0.36702680587768555,560
-267,0.36663076281547546,400
-90,0.36623522639274597,540
-35,0.36584019660949707,660
-27,0.36544564366340637,750
-113,0.3650515675544739,570
31,0.364657998085022,830
-60,0.36426493525505066,660
-391,0.36387234926223755,320
-143,0.36348024010658264,640
-169,0.3630886375904083,570
-50,0.3626975119113922,650
-424,0.3623068928718567,590
-379,0.36191675066947937,350
-292,0.36152711510658264,420
-306,0.36113792657852173,540
-287,0.3607492744922638,540
-150,0.3603610694408417,560
-381,0.35997337102890015,600
-379,0.35958611965179443,330
-224,0.3591994047164917,380
-122,0.3588131368160248,520
-85,0.35842734575271606,610
-384,0.35804206132888794,350
-174,0.357657253742218,490
-118,0.3572729229927063,770
-425,0.3568890690803528,240
-330,0.35650569200515747,350
-53,0.35612279176712036,700
-430,0.35574039816856384,240
-299,0.35535845160484314,330
-389,0.35497698187828064,390
-240,0.35459601879119873,650
-314,0.35421550273895264,340
-193,0.35383546352386475,460
-150,0.35345593094825745,510
93,0.35307684540748596,800
-1138,0.3526982367038727,860
-112,0.3523200750350952,640
107,0.35194242000579834,770
-155,0.35156524181365967,490
-423,0.3511885106563568,510
-283,0.35081225633621216,450
-156,0.3504364788532257,630
-216,0.35006117820739746,550
-453,0.34968632459640503,320
-114,0.3493119478225708,540
-410,0.3489380478858948,220
-161,0.34856459498405457,480
-249,0.34819164872169495,580
-142,0.34781911969184875,570
207,0.34744709730148315,1020
-161,0.34707552194595337,450
-364,0.3467043936252594,460
-7,0.34633374214172363,680
-89,0.34596356749534607,630
-140,0.3455938398838043,500
96,0.3452245891094208,760
-223,0.34485578536987305,490
-234,0.34448742866516113,460
-107,0.3441195487976074,580
-45,0.3437521457672119,700
-237,0.3433851897716522,500
-272,0.34301868081092834,470
-125,0.3426526188850403,580
-293,0.3422870337963104,480
-326,0.34192192554473877,370
-15,0.34155723452568054,730
-91,0.3411930203437805,600
-238,0.3408292531967163,410
-229,0.3404659330844879,460
-72,0.3401030898094177,580
-78,0.33974069356918335,670
-313,0.3393787443637848,440
-95,0.33901724219322205,620
-396,0.3386561870574951,510
-10,0.3382956087589264,770
-228,0.3379354476928711,440
-208,0.337575763463974,580
-546,0.3372165262699127,590
54,0.33685773611068726,740
-539,0.3364993631839752,230
-463,0.3361414670944214,300
-296,0.33578401803970337,400
-134,0.33542701601982117,570
-314,0.3350704610347748,430
-382,0.3347143232822418,350
-134,0.33435866236686707,680
60,0.3340034484863281,770
-84,0.3336486518383026,620
-119,0.3332943320274353,630
-469,0.3329404294490814,300
-108,0.33258697390556335,520
-221,0.3322339653968811,450
-152,0.3318813741207123,570
-499,0.33152925968170166,420
-126,0.33117756247520447,770
-106,0.3308263123035431,800
-185,0.33047547936439514,540
-93,0.3301251232624054,660
-133,0.3297751843929291,580
-68,0.3294256925582886,790
-130,0.3290766179561615,530
-206,0.32872799038887024,510
-60,0.3283797800540924,740
-84,0.3280320465564728,650
-305,0.3276847004890442,370
26,0.3273378312587738,820
28,0.32699137926101685,870
-164,0.3266453444957733,590
-151,0.3262997567653656,660
-149,0.3259545862674713,470
-316,0.32560986280441284,630
-27,0.3252655863761902,600
-177,0.32492169737815857,570
-136,0.32457825541496277,570
-143,0.3242352604866028,490
148,0.3238926827907562,930
-148,0.3235505223274231,540
-279,0.3232088088989258,670
-166,0.3228675127029419,540
233,0.32252663373947144,1010
65,0.3221862018108368,700
-32,0.3218461573123932,570
183,0.3215065598487854,910
-203,0.3211674094200134,440
45,0.3208286464214325,760
-236,0.3204903304576874,560
-65,0.3201524317264557,660
142,0.3198149502277374,900
-279,0.3194778859615326,420
-264,0.3191412687301636,390
102,0.3188050389289856,810
-93,0.31846922636032104,630
-199,0.3181338608264923,510
-84,0.317798912525177,590
-214,0.3174643814563751,460
-214,0.3171302378177643,480
-79,0.31679654121398926,560
110,0.31646326184272766,780
-119,0.3161303699016571,610
-62,0.31579792499542236,580
-47,0.31546589732170105,630
-102,0.3151342570781708,650
-151,0.3148030638694763,590
-167,0.3144722580909729,550
41,0.3141418695449829,860
7,0.31381189823150635,760
-327,0.3134823441505432,350
-413,0.3131532073020935,270
-189,0.31282445788383484,600
-225,0.3124961256980896,450
-198,0.3121682107448578,560
-107,0.3118407130241394,550
-238,0.31151360273361206,460
-178,0.31118693947792053,480
-171,0.31086063385009766,610
81,0.3105347752571106,810
-70,0.3102093040943146,680
-41,0.309884250164032,560
91,0.3095596134662628,830
122,0.3092353641986847,790
-278,0.3089115023612976,490
-151,0.30858808755874634,520
-243,0.3082650303840637,580
-325,0.3079424202442169,520
82,0.30762019753456116,740
-267,0.30729836225509644,490
-184,0.30697694420814514,500
-291,0.3066559135913849,430
-201,0.30633530020713806,500
-211,0.3060150742530823,530
-312,0.3056952655315399,440
-46,0.3053758442401886,660
-158,0.3050568103790283,580
-220,0.30473819375038147,620
125,0.30441996455192566,840
75,0.3041021525859833,770
-33,0.30378472805023193,790
-149,0.30346769094467163,490
135,0.30315104126930237,840
-480,0.30283480882644653,380
-104,0.30251896381378174,800
-85,0.302203506231308,700
-164,0.30188846588134766,550
-58,0.301573783159256,690
-105,0.30125951766967773,510
-100,0.3009456396102905,700
-126,0.30063214898109436,560
93,0.3003190755844116,870
-122,0.30000635981559753,800
-76,0.2996940314769745,650
-184,0.29938212037086487,660
-442,0.2990705966949463,230
-13,0.29875946044921875,800
-131,0.29844868183135986,610
262,0.2981383204460144,1030
13,0.29782834649086,720
-22,0.2975187599658966,750
-51,0.29720956087112427,700
-57,0.2969007194042206,620
-38,0.2965922951698303,710
-190,0.2962842583656311,470
-298,0.29597657918930054,550
-175,0.2956693172454834,530
44,0.2953624129295349,840
155,0.29505589604377747,790
-91,0.29474976658821106,790
-79,0.2944440245628357,730
-154,0.29413866996765137,530
-97,0.2938336730003357,730
-222,0.29352906346321106,420
-73,0.29322484135627747,540
-23,0.2929210066795349,680
